account;category;currency;amount;ref_currency_amount;type;payment_type;payment_type_local;note;date;gps_latitude;gps_longitude;gps_accuracy_in_meters;warranty_in_month;transfer;payee;labels;envelope_id;custom_category
Cash;Restaurant, fast-food;BGN;-20.00;-20.00;Expenses;DEBIT_CARD;Debit card;Акварел;2022-02-19 21:14:45;;;;0;false;;;1001;false
Raiffeisenbank;Groceries;BGN;-59.86;-59.86;Expenses;DEBIT_CARD;Debit card;;2022-02-19 20:30:18;;;;0;false;;;1000;false
Raiffeisenbank;Kids;BGN;-104.97;-104.97;Expenses;DEBIT_CARD;Debit card;Памперси;2022-02-19 20:30:00;;;;0;false;;;2003;false
Cash;Wellness, beauty;BGN;-7.00;-7.00;Expenses;CASH;Cash;Подстрижка;2022-02-19 18:19:14;;;;0;false;;;6001;false
Revolut;Restaurant, fast-food;BGN;-15.98;-15.98;Expenses;DEBIT_CARD;Debit card;Нутрио;2022-02-19 16:00:50;;;;0;false;;;1001;false
Cash;Parking;BGN;-3.00;-3.00;Expenses;DEBIT_CARD;Debit card;;2022-02-19 16:00:19;;;;0;false;;;5001;false
Revolut;Bar, cafe;BGN;-7.60;-7.60;Expenses;DEBIT_CARD;Debit card;Кафета;2022-02-19 15:00:33;;;;0;false;;;1002;false
Cash;Energy, utilities;BGN;-227.00;-227.00;Expenses;TRANSFER;Bank transfer;Ток;2022-02-19 12:00:00;;;;0;false;;;3002;false
Raiffeisenbank;Internet;BGN;-38.95;-38.95;Expenses;TRANSFER;Bank transfer;А1;2022-02-19 12:00:00;;;;0;false;;;7002;false
Revolut;Vape;BGN;-108.66;-108.66;Expenses;DEBIT_CARD;Debit card;Pioneer insider bridge;2022-02-18 22:00:40;;;;0;false;;;6011;true
Cash;GF;BGN;-20.00;-20.00;Expenses;DEBIT_CARD;Debit card;Подплънки за кърмачки, биберон;2022-02-18 12:00:41;;;;0;false;;;2007;true
Revolut;Groceries;BGN;-15.68;-15.68;Expenses;DEBIT_CARD;Debit card;;2022-02-18 12:00:21;;;;0;false;;;1000;false
Cash;Restaurant, fast-food;BGN;-25.00;-25.00;Expenses;DEBIT_CARD;Debit card;Takeaway;2022-02-18 12:00:05;;;;0;false;;;1001;false
Revolut;Restaurant, fast-food;BGN;-20.47;-20.47;Expenses;DEBIT_CARD;Debit card;Takeaway;2022-02-17 20:30:10;;;;0;false;;;1001;false
Cash;Restaurant, fast-food;BGN;-15.00;-15.00;Expenses;DEBIT_CARD;Debit card;Domino's;2022-02-17 15:00:45;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-10.27;-10.27;Expenses;DEBIT_CARD;Debit card;;2022-02-16 22:30:12;;;;0;false;;;1000;false
Revolut;Software, apps, games;BGN;-9.99;-9.99;Expenses;DEBIT_CARD;Debit card;Chess.com;2022-02-16 12:00:00;;;;0;false;;;7003;false
Revolut;Vape;BGN;-66.00;-66.00;Expenses;DEBIT_CARD;Debit card;Аромати;2022-02-15 15:00:25;;;;0;false;;;6011;true
Cash;Services;BGN;-15.00;-15.00;Expenses;CASH;Cash;Входни такси;2022-02-15 12:00:00;;;;0;false;;;3003;false
Cash;Shopping;BGN;-3.00;-3.00;Expenses;DEBIT_CARD;Debit card;Принтиране;2022-02-15 11:00:59;;;;0;false;;;2010;false
Cash;TRANSFER;BGN;400.00;400.00;Income;DEBIT_CARD;Debit card;;2022-02-14 11:30:36;;;;0;true;;;20001;false
Raiffeisenbank;TRANSFER;BGN;-400.00;-400.00;Expenses;DEBIT_CARD;Debit card;;2022-02-14 11:30:36;;;;0;true;;;20001;false
Cash;GF;BGN;-7.00;-7.00;Expenses;DEBIT_CARD;Debit card;Цвете;2022-02-14 11:30:35;;;;0;false;;;2007;true
Revolut;Health care, doctor;BGN;-2.90;-2.90;Expenses;DEBIT_CARD;Debit card;Рентген такса;2022-02-14 10:00:52;;;;0;false;;;6000;false
Revolut;Restaurant, fast-food;BGN;-23.74;-23.74;Expenses;DEBIT_CARD;Debit card;Takeaway;2022-02-13 19:30:23;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-23.94;-23.94;Expenses;DEBIT_CARD;Debit card;;2022-02-13 18:00:56;;;;0;false;;;1000;false
Revolut;Vape;BGN;-16.03;-16.03;Expenses;DEBIT_CARD;Debit card;Vape bottles;2022-02-13 16:00:00;;;;0;false;;;6011;true
Revolut;Groceries;BGN;-72.71;-72.71;Expenses;DEBIT_CARD;Debit card;;2022-02-13 14:00:35;;;;0;false;;;1000;false
Revolut;GF;BGN;-9.90;-9.90;Expenses;DEBIT_CARD;Debit card;Елито тениска new Yorker;2022-02-12 16:30:28;;;;0;false;;;2007;true
Revolut;Restaurant, fast-food;BGN;-26.00;-26.00;Expenses;DEBIT_CARD;Debit card;Old buddies;2022-02-12 16:00:00;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-6.68;-6.68;Expenses;DEBIT_CARD;Debit card;;2022-02-12 10:00:41;;;;0;false;;;1000;false
Revolut;Restaurant, fast-food;BGN;-15.00;-15.00;Expenses;DEBIT_CARD;Debit card;Гюрлата;2022-02-11 11:00:08;;;;0;false;;;1001;false
Revolut;Kids;BGN;-35.00;-35.00;Expenses;DEBIT_CARD;Debit card;Завивка за Вики;2022-02-11 10:30:39;;;;0;false;;;2003;false
Raiffeisenbank;TRANSFER;BGN;-600.00;-600.00;Expenses;DEBIT_CARD;Debit card;;2022-02-10 15:57:19;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;600.00;600.00;Income;DEBIT_CARD;Debit card;;2022-02-10 15:57:19;;;;0;true;;;20001;false
Raiffeisenbank;Energy, utilities;BGN;-32.51;-32.51;Expenses;TRANSFER;Bank transfer;ВИК;2022-02-10 12:00:07;;;;0;false;;;3002;false
Revolut;Stationery, tools;BGN;-4.30;-4.30;Expenses;DEBIT_CARD;Debit card;Болтове за офис стола, разклонител;2022-02-10 11:00:02;;;;0;false;;;2008;false
Cash;Health care, doctor;BGN;-55.00;-55.00;Expenses;DEBIT_CARD;Debit card;Изследвания - Бехтерев;2022-02-10 10:30:07;;;;0;false;;;6000;false
Revolut;Groceries;BGN;-29.43;-29.43;Expenses;DEBIT_CARD;Debit card;;2022-02-08 21:30:26;;;;0;false;;;1000;false
Raiffeisenbank;Groceries;BGN;-50.86;-50.86;Expenses;DEBIT_CARD;Debit card;;2022-02-08 21:30:04;;;;0;false;;;1000;false
Revolut;GF;BGN;-29.90;-29.90;Expenses;DEBIT_CARD;Debit card;Грабо масаж;2022-02-08 17:45:55;;;;0;false;;;2007;true
Revolut;Groceries;BGN;-12.79;-12.79;Expenses;DEBIT_CARD;Debit card;;2022-02-07 22:00:41;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-40.07;-40.07;Expenses;DEBIT_CARD;Debit card;;2022-02-06 17:39:26;;;;0;false;;;1000;false
Raiffeisenbank;Fuel;BGN;-154.43;-154.43;Expenses;DEBIT_CARD;Debit card;;2022-02-06 16:00:32;;;;0;false;;;5000;false
Cash;Parking;BGN;-5.00;-5.00;Expenses;DEBIT_CARD;Debit card;;2022-02-06 15:00:21;;;;0;false;;;5001;false
Revolut;Bar, cafe;BGN;-5.47;-5.47;Expenses;DEBIT_CARD;Debit card;Кафе;2022-02-06 13:30:40;;;;0;false;;;1002;false
Revolut;Restaurant, fast-food;BGN;-15.63;-15.63;Expenses;DEBIT_CARD;Debit card;Храна навън;2022-02-06 13:00:57;;;;0;false;;;1001;false
Revolut;Restaurant, fast-food;BGN;-27.46;-27.46;Expenses;DEBIT_CARD;Debit card;Takeaway;2022-02-05 19:30:31;;;;0;false;;;1001;false
Cash;Gifts, joy;BGN;-65.00;-65.00;Expenses;DEBIT_CARD;Debit card;Подарък Ирина;2022-02-05 16:00:05;;;;0;false;;;2007;false
Cash;Parking;BGN;-5.00;-5.00;Expenses;DEBIT_CARD;Debit card;;2022-02-05 15:00:21;;;;0;false;;;5001;false
Revolut;Restaurant, fast-food;BGN;-15.98;-15.98;Expenses;DEBIT_CARD;Debit card;Нутрио;2022-02-05 15:00:00;;;;0;false;;;1001;false
Raiffeisenbank;Restaurant, fast-food;BGN;-20.80;-20.80;Expenses;DEBIT_CARD;Debit card;Domino's;2022-02-04 20:30:02;;;;0;false;;;1001;false
Cash;Rent;BGN;-400.00;-400.00;Expenses;CASH;Cash;Наем;2022-02-04 12:00:00;;;;0;false;;;3000;false
Cash;Bar, cafe;BGN;-3.00;-3.00;Expenses;DEBIT_CARD;Debit card;Кафе;2022-02-04 10:30:53;;;;0;false;;;1002;false
Revolut;Restaurant, fast-food;BGN;-9.39;-9.39;Expenses;DEBIT_CARD;Debit card;;2022-02-04 10:00:49;;;;0;false;;;1001;false
Revolut;Vape;BGN;18.77;18.77;Income;DEBIT_CARD;Debit card;Aliexpress refund;2022-02-04 01:00:27;;;;0;false;;;6011;true
Cash;Restaurant, fast-food;BGN;-30.00;-30.00;Expenses;DEBIT_CARD;Debit card;Амичи;2022-02-03 16:00:51;;;;0;false;;;1001;false
Cash;Kids;BGN;-2.00;-2.00;Expenses;DEBIT_CARD;Debit card;Секрет от нос изследвания;2022-02-03 13:00:38;;;;0;false;;;2003;false
Cash;Kids;BGN;-35.00;-35.00;Expenses;DEBIT_CARD;Debit card;Пръскало за нос, сироп;2022-02-03 13:00:11;;;;0;false;;;2003;false
Cash;Bar, cafe;BGN;-25.00;-25.00;Expenses;DEBIT_CARD;Debit card;Лате 2х, кафе, сладки;2022-02-03 11:00:44;;;;0;false;;;1002;false
Raiffeisenbank;Mortgage;BGN;-144.80;-144.80;Expenses;DEBIT_CARD;Debit card;Такса оценка апартамент;2022-02-03 11:00:16;;;;0;false;;;3001;false
Cash;GF;BGN;-40.00;-40.00;Expenses;DEBIT_CARD;Debit card;Нокти;2022-02-02 12:00:24;;;;0;false;;;2007;true
Revolut;Phone, cell phone;BGN;-21.98;-21.98;Expenses;DEBIT_CARD;Debit card;Теленор;2022-02-02 12:00:00;;;;0;false;;;7001;false
Revolut;Software, apps, games;BGN;-13.68;-13.68;Expenses;DEBIT_CARD;Debit card;Spotify;2022-02-02 12:00:00;;;;0;false;;;7003;false
Cash;Parking;BGN;-2.00;-2.00;Expenses;DEBIT_CARD;Debit card;Паркинг терапията;2022-01-31 18:00:08;;;;0;false;;;5001;false
Cash;Health care, doctor;BGN;-5.00;-5.00;Expenses;CASH;Cash;Такса поликлиника;2022-01-31 16:55:07;;;;0;false;;;6000;false
Raiffeisenbank;Charges, Fees;BGN;-3.50;-3.50;Expenses;DEBIT_CARD;Debit card;Поддръжка на сметка;2022-01-31 12:00:00;;;;0;false;;;8005;false
Raiffeisenbank;Salary, income;BGN;4397.96;4397.96;Income;DEBIT_CARD;Debit card;Заплата;2022-01-31 12:00:00;;;;0;false;;;10000;true
Revolut;Groceries;BGN;-15.09;-15.09;Expenses;DEBIT_CARD;Debit card;;2022-01-30 14:45:13;;;;0;false;;;1000;false
Raiffeisenbank;Groceries;BGN;-87.07;-87.07;Expenses;DEBIT_CARD;Debit card;;2022-01-29 18:00:00;;;;0;false;;;1000;false
Cash;Kids;BGN;-20.00;-20.00;Expenses;CASH;Cash;Космонавти;2022-01-29 11:00:30;;;;0;false;;;2003;false
Revolut;Groceries;BGN;-6.99;-6.99;Expenses;DEBIT_CARD;Debit card;;2022-01-29 11:00:01;;;;0;false;;;1000;false
Raiffeisenbank;TRANSFER;BGN;-300.00;-300.00;Expenses;DEBIT_CARD;Debit card;;2022-01-28 00:07:47;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;300.00;300.00;Income;DEBIT_CARD;Debit card;;2022-01-28 00:07:47;;;;0;true;;;20001;false
Revolut;Shopping;BGN;2.69;2.69;Income;DEBIT_CARD;Debit card;Aliexpress refund;2022-01-27 02:00:32;;;;0;false;;;2010;false
Cash;Vehicle maintenance;BGN;-30.00;-30.00;Expenses;CASH;Cash;Кабел за активни системи;2022-01-26 15:00:13;;;;0;false;;;5002;false
Cash;Vehicle insurance;BGN;-67.00;-67.00;Expenses;CASH;Cash;Данък б3;2022-01-26 12:00:48;;;;0;false;;;5010;false
Revolut;Groceries;BGN;-86.35;-86.35;Expenses;DEBIT_CARD;Debit card;;2022-01-26 12:00:37;;;;0;false;;;1000;false
Raiffeisenbank;Kids;BGN;-20.59;-20.59;Expenses;DEBIT_CARD;Debit card;Пробиотик;2022-01-26 12:00:03;;;;0;false;;;2003;false
Cash;Others;BGN;-10.00;-10.00;Expenses;CASH;Cash;Майка - разпечатка банка;2022-01-26 11:00:35;;;;0;false;;;11000;false
Cash;TRANSFER;BGN;800.00;800.00;Income;DEBIT_CARD;Debit card;;2022-01-26 11:00:27;;;;0;true;;;20001;false
Raiffeisenbank;TRANSFER;BGN;-800.00;-800.00;Expenses;DEBIT_CARD;Debit card;;2022-01-26 11:00:27;;;;0;true;;;20001;false
Cash;Health care, doctor;BGN;-5.00;-5.00;Expenses;CASH;Cash;Направление ревматолог;2022-01-26 11:00:22;;;;0;false;;;6000;false
Revolut;Groceries;BGN;-46.27;-46.27;Expenses;DEBIT_CARD;Debit card;;2022-01-25 18:00:27;;;;0;false;;;1000;false
Revolut;Restaurant, fast-food;BGN;-22.26;-22.26;Expenses;DEBIT_CARD;Debit card;Takeaway;2022-01-24 18:30:00;;;;0;false;;;1001;false
Raiffeisenbank;Internet;BGN;-38.95;-38.95;Expenses;TRANSFER;Bank transfer;А1;2022-01-24 12:00:00;;;;0;false;;;7002;false
Cash;GF;BGN;-9.00;-9.00;Expenses;CASH;Cash;Подстрижка;2022-01-24 11:00:33;;;;0;false;;;2007;true
Cash;Wellness, beauty;BGN;-7.00;-7.00;Expenses;CASH;Cash;Подстрижка;2022-01-24 11:00:17;;;;0;false;;;6001;false
Revolut;Groceries;BGN;-12.94;-12.94;Expenses;DEBIT_CARD;Debit card;;2022-01-23 19:30:31;;;;0;false;;;1000;false
Revolut;Vape;BGN;-12.44;-12.44;Expenses;DEBIT_CARD;Debit card;Driptips AliExpress;2022-01-23 07:30:45;;;;0;false;;;6011;true
Revolut;Vape;BGN;-18.77;-18.77;Expenses;DEBIT_CARD;Debit card;Driptips AliExpress;2022-01-23 07:30:45;;;;0;false;;;6011;true
Revolut;Vape;BGN;-5.33;-5.33;Expenses;DEBIT_CARD;Debit card;Coils AliExpress;2022-01-23 07:30:45;;;;0;false;;;6011;true
Revolut;Clothes & shoes;BGN;-119.54;-119.54;Expenses;DEBIT_CARD;Debit card;Горница, суичър, две долници - factcool;2022-01-22 22:00:42;;;;0;false;;;2000;false
Revolut;Restaurant, fast-food;BGN;-21.97;-21.97;Expenses;DEBIT_CARD;Debit card;Takeaway;2022-01-22 20:30:27;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-11.98;-11.98;Expenses;DEBIT_CARD;Debit card;;2022-01-22 18:30:57;;;;0;false;;;1000;false
Revolut;GF;BGN;-27.98;-27.98;Expenses;DEBIT_CARD;Debit card;Елито подарък за Силвана;2022-01-22 17:00:10;;;;0;false;;;2007;true
Revolut;Hobbies;BGN;-40.00;-40.00;Expenses;DEBIT_CARD;Debit card;Калъф за електрическа китара;2022-01-22 16:00:12;;;;0;false;;;6005;false
Revolut;Groceries;BGN;-13.48;-13.48;Expenses;DEBIT_CARD;Debit card;;2022-01-22 15:00:50;;;;0;false;;;1000;false
Revolut;Restaurant, fast-food;BGN;-2.40;-2.40;Expenses;DEBIT_CARD;Debit card;Кафе;2022-01-22 12:00:29;;;;0;false;;;1001;false
Revolut;Vehicle insurance;BGN;-61.11;-61.11;Expenses;DEBIT_CARD;Debit card;Гражданска а6;2022-01-19 12:00:00;;;;0;false;;;5010;false
Revolut;Kids;BGN;-39.17;-39.17;Expenses;DEBIT_CARD;Debit card;Капки колики;2022-01-19 10:30:55;;;;0;false;;;2003;false
Raiffeisenbank;Groceries;BGN;-103.20;-103.20;Expenses;DEBIT_CARD;Debit card;;2022-01-18 20:30:11;;;;0;false;;;1000;false
Revolut;Kids;BGN;-20.78;-20.78;Expenses;DEBIT_CARD;Debit card;Капки колики;2022-01-18 20:00:38;;;;0;false;;;2003;false
Cash;Restaurant, fast-food;BGN;-25.00;-25.00;Expenses;DEBIT_CARD;Debit card;Takeaway;2022-01-18 12:00:59;;;;0;false;;;1001;false
Cash;Restaurant, fast-food;BGN;-30.00;-30.00;Expenses;DEBIT_CARD;Debit card;Амичи;2022-01-17 11:00:35;;;;0;false;;;1001;false
Raiffeisenbank;Education, development;BGN;-440.00;-440.00;Expenses;DEBIT_CARD;Debit card;Softuni c# web;2022-01-17 07:00:40;;;;0;false;;;6006;false
Raiffeisenbank;TRANSFER;BGN;-500.00;-500.00;Expenses;DEBIT_CARD;Debit card;;2022-01-16 23:30:57;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;500.00;500.00;Income;DEBIT_CARD;Debit card;;2022-01-16 23:30:57;;;;0;true;;;20001;false
Cash;Restaurant, fast-food;BGN;-50.00;-50.00;Expenses;DEBIT_CARD;Debit card;Акварел;2022-01-16 20:00:07;;;;0;false;;;1001;false
Revolut;Vape;BGN;-19.90;-19.90;Expenses;DEBIT_CARD;Debit card;Течност;2022-01-16 15:00:20;;;;0;false;;;6011;true
Revolut;Software, apps, games;BGN;-9.99;-9.99;Expenses;DEBIT_CARD;Debit card;Chess.com;2022-01-16 12:00:00;;;;0;false;;;7003;false
Raiffeisenbank;Restaurant, fast-food;BGN;-26.60;-26.60;Expenses;DEBIT_CARD;Debit card;Domino's;2022-01-15 19:30:44;;;;0;false;;;1001;false
Raiffeisenbank;Books, audio, subscriptions;BGN;-67.24;-67.24;Expenses;DEBIT_CARD;Debit card;Книги;2022-01-15 15:30:10;;;;0;false;;;6007;false
Cash;Alcohol, tobacco;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;;2022-01-15 15:00:26;;;;0;false;;;6011;false
Cash;Restaurant, fast-food;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;Дюнер;2022-01-15 13:00:44;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-12.63;-12.63;Expenses;DEBIT_CARD;Debit card;;2022-01-15 12:30:12;;;;0;false;;;1000;false
Revolut;Kids;BGN;-44.71;-44.71;Expenses;DEBIT_CARD;Debit card;Покупки за погачата на Вики;2022-01-15 12:00:57;;;;0;false;;;2003;false
Cash;Groceries;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;Орехи;2022-01-15 12:00:01;;;;0;false;;;1000;false
Cash;TRANSFER;BGN;150.00;150.00;Income;DEBIT_CARD;Debit card;;2022-01-15 11:00:37;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;-150.00;-150.00;Expenses;DEBIT_CARD;Debit card;;2022-01-15 11:00:37;;;;0;true;;;20001;false
Raiffeisenbank;Restaurant, fast-food;BGN;-20.10;-20.10;Expenses;DEBIT_CARD;Debit card;Domino's;2022-01-14 19:30:36;;;;0;false;;;1001;false
Raiffeisenbank;Energy, utilities;BGN;-119.57;-119.57;Expenses;TRANSFER;Bank transfer;Ток;2022-01-14 12:00:03;;;;0;false;;;3002;false
Raiffeisenbank;Energy, utilities;BGN;-39.01;-39.01;Expenses;TRANSFER;Bank transfer;ВИК;2022-01-14 12:00:00;;;;0;false;;;3002;false
Raiffeisenbank;Shopping;BGN;-58.50;-58.50;Expenses;DEBIT_CARD;Debit card;Джъмбо;2022-01-14 11:00:01;;;;0;false;;;2010;false
Revolut;Groceries;BGN;-6.19;-6.19;Expenses;DEBIT_CARD;Debit card;;2022-01-13 12:30:58;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-17.29;-17.29;Expenses;DEBIT_CARD;Debit card;;2022-01-13 12:30:26;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-35.02;-35.02;Expenses;DEBIT_CARD;Debit card;;2022-01-11 21:00:42;;;;0;false;;;1000;false
Raiffeisenbank;Restaurant, fast-food;BGN;-13.30;-13.30;Expenses;DEBIT_CARD;Debit card;Domino's;2022-01-11 21:00:06;;;;0;false;;;1001;false
Cash;Restaurant, fast-food;BGN;-5.00;-5.00;Expenses;DEBIT_CARD;Debit card;Закуски;2022-01-11 10:30:31;;;;0;false;;;1001;false
Cash;Restaurant, fast-food;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;Гостилница Аксаково;2022-01-11 10:00:03;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-4.33;-4.33;Expenses;DEBIT_CARD;Debit card;;2022-01-11 09:30:06;;;;0;false;;;1000;false
Cash;Kids;BGN;-25.00;-25.00;Expenses;DEBIT_CARD;Debit card;Капки колики;2022-01-11 08:30:40;;;;0;false;;;2003;false
Revolut;Restaurant, fast-food;BGN;-7.60;-7.60;Expenses;DEBIT_CARD;Debit card;Макфлъри;2022-01-09 18:00:59;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-30.10;-30.10;Expenses;DEBIT_CARD;Debit card;;2022-01-09 13:30:14;;;;0;false;;;1000;false
Revolut;Shopping;BGN;2.19;2.19;Income;DEBIT_CARD;Debit card;Aliexpress refund;2022-01-09 02:00:20;;;;0;false;;;2010;false
Cash;Restaurant, fast-food;BGN;-30.00;-30.00;Expenses;DEBIT_CARD;Debit card;Гюрлата;2022-01-08 15:00:28;;;;0;false;;;1001;false
Raiffeisenbank;Gifts, joy;BGN;-22.99;-22.99;Expenses;DEBIT_CARD;Debit card;Пуловер подарък татко;2022-01-08 15:00:08;;;;0;false;;;2007;false
Raiffeisenbank;Gifts, joy;BGN;-28.00;-28.00;Expenses;DEBIT_CARD;Debit card;Чанта подарък майка;2022-01-08 14:30:28;;;;0;false;;;2007;false
Raiffeisenbank;Kids;BGN;-47.23;-47.23;Expenses;DEBIT_CARD;Debit card;Дрешки hm;2022-01-08 14:15:38;;;;0;false;;;2003;false
Cash;Vehicle;BGN;-50.00;-50.00;Expenses;DEBIT_CARD;Debit card;Автомивка;2022-01-08 14:00:51;;;;0;false;;;5004;false
Raiffeisenbank;Kids;BGN;-78.87;-78.87;Expenses;DEBIT_CARD;Debit card;Костюмче за Вики;2022-01-08 14:00:40;;;;0;false;;;2003;false
Revolut;Shopping;BGN;6.74;6.74;Income;DEBIT_CARD;Debit card;Aliexpress refund;2022-01-08 02:00:20;;;;0;false;;;2010;false
Revolut;Shopping;BGN;-17.29;-17.29;Expenses;DEBIT_CARD;Debit card;Джъмбо;2022-01-07 19:00:04;;;;0;false;;;2010;false
Cash;Vehicle maintenance;BGN;-460.00;-460.00;Expenses;DEBIT_CARD;Debit card;Рециклиране на рейка, маркуч;2022-01-07 17:00:33;;;;0;false;;;5002;false
Revolut;Groceries;BGN;-4.41;-4.41;Expenses;DEBIT_CARD;Debit card;;2022-01-07 16:30:36;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-3.23;-3.23;Expenses;DEBIT_CARD;Debit card;;2022-01-07 16:30:36;;;;0;false;;;1000;false
Cash;Restaurant, fast-food;BGN;-25.00;-25.00;Expenses;DEBIT_CARD;Debit card;Domino's;2022-01-06 16:28:24;;;;0;false;;;1001;false
Revolut;Shopping;BGN;-26.20;-26.20;Expenses;DEBIT_CARD;Debit card;Пепко;2022-01-06 15:00:52;;;;0;false;;;2010;false
Revolut;Health care, doctor;BGN;-1.39;-1.39;Expenses;DEBIT_CARD;Debit card;Риванол;2022-01-06 14:30:41;;;;0;false;;;6000;false
Revolut;Groceries;BGN;-8.08;-8.08;Expenses;DEBIT_CARD;Debit card;;2022-01-06 14:30:09;;;;0;false;;;1000;false
Cash;Restaurant, fast-food;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;Дюнер;2022-01-06 12:30:02;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-15.27;-15.27;Expenses;DEBIT_CARD;Debit card;;2022-01-05 17:00:50;;;;0;false;;;1000;false
Cash;TRANSFER;BGN;800.00;800.00;Income;DEBIT_CARD;Debit card;;2022-01-05 16:30:55;;;;0;true;;;20001;false
Raiffeisenbank;TRANSFER;BGN;-800.00;-800.00;Expenses;DEBIT_CARD;Debit card;;2022-01-05 16:30:55;;;;0;true;;;20001;false
Cash;Gifts, joy;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;Руло от дилайт за Пламен;2022-01-05 16:30:55;;;;0;false;;;2007;false
Raiffeisenbank;Charges, Fees;BGN;-1.30;-1.30;Expenses;DEBIT_CARD;Debit card;Такса друг банкомат;2022-01-05 16:30:49;;;;0;false;;;8005;false
Raiffeisenbank;Charges, Fees;BGN;-1.30;-1.30;Expenses;DEBIT_CARD;Debit card;Такса друг банкомат;2022-01-05 16:30:49;;;;0;false;;;8005;false
Cash;TRANSFER;BGN;200.00;200.00;Income;DEBIT_CARD;Debit card;;2022-01-05 16:30:29;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;-200.00;-200.00;Expenses;DEBIT_CARD;Debit card;;2022-01-05 16:30:29;;;;0;true;;;20001;false
Revolut;Groceries;BGN;-9.40;-9.40;Expenses;DEBIT_CARD;Debit card;;2022-01-05 16:30:21;;;;0;false;;;1000;false
Raiffeisenbank;TRANSFER;BGN;-500.00;-500.00;Expenses;DEBIT_CARD;Debit card;;2022-01-05 16:00:33;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;500.00;500.00;Income;DEBIT_CARD;Debit card;;2022-01-05 16:00:33;;;;0;true;;;20001;false
Cash;Rent;BGN;-400.00;-400.00;Expenses;CASH;Cash;Наем;2022-01-05 12:00:00;;;;0;false;;;3000;false
Cash;Restaurant, fast-food;BGN;-5.00;-5.00;Expenses;DEBIT_CARD;Debit card;Бистро;2022-01-05 11:30:53;;;;0;false;;;1001;false
Cash;Taxi;BGN;-10.00;-10.00;Expenses;DEBIT_CARD;Debit card;;2022-01-05 11:30:36;;;;0;false;;;4001;false
Cash;Groceries;BGN;20.00;20.00;Income;DEBIT_CARD;Debit card;Татко антифриз;2022-01-04 20:00:14;;;;0;false;;;1000;false
Raiffeisenbank;Groceries;BGN;-91.67;-91.67;Expenses;DEBIT_CARD;Debit card;;2022-01-04 18:00:12;;;;0;false;;;1000;false
Revolut;Groceries;BGN;-9.54;-9.54;Expenses;DEBIT_CARD;Debit card;;2022-01-04 14:30:55;;;;0;false;;;1000;false
Revolut;Restaurant, fast-food;BGN;-27.93;-27.93;Expenses;DEBIT_CARD;Debit card;Амичи;2022-01-04 14:00:16;;;;0;false;;;1001;false
Cash;TRANSFER;BGN;-70.00;-70.00;Expenses;DEBIT_CARD;Debit card;;2022-01-04 00:00:03;;;;0;true;;;20001;false
Revolut;TRANSFER;BGN;70.00;70.00;Income;DEBIT_CARD;Debit card;;2022-01-04 00:00:03;;;;0;true;;;20001;false
Revolut;Restaurant, fast-food;BGN;-3.47;-3.47;Expenses;DEBIT_CARD;Debit card;Кафе;2022-01-03 15:30:36;;;;0;false;;;1001;false
Revolut;Groceries;BGN;-10.88;-10.88;Expenses;DEBIT_CARD;Debit card;;2022-01-03 14:00:59;;;;0;false;;;1000;false
